term_type	curie	observed_label	current_exact	semantic_exact	match_source	canonical_label	exact_synonyms	obsolete
celltype	CL:0000815	IL1R1-positive regulatory T cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	KLRB1-positive T regulatory cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	T regulatory cell	1	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	T regulatory-like cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	TNFRSF4-positive regulatory T cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	TXNIP-positive regulatory T cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	activated regulatory T cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	actively proliferating IL1R1-positive regulatory T cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	central T regulatory cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	colonic T regulatory cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	decidual regulatory T cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	dermal regulatory T cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	differentiating regulatory T cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	double negative regulatory T cell-like population	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	early activated regulatory T cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	effector T regulatory cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	effector regulatory T cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	lamina propria regulatory T cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	lymphoid tissue-like T regulatory cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	non-lymphoid tissue T regulatory cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	non-lymphoid tissue-like T regulatory cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	peripheral T regulatory cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	regulatory T cell	1	1	canonical	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	regulatory T cell (CD4-c10-FOXP3)	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	regulatory T cell cluster 1	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	regulatory T cell cluster 10	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	regulatory T cell cluster 4	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	regulatory T-cell subcluster CD4_5	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	regulatory T-cell subcluster CD4_7	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	suppressive regulatory T cell subcluster Treg.2	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	tumor regulatory T cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	tumor-infiltrating regulatory T cell	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000815	tumor-infiltrating regulatory T-cell subcluster CD4_5	0	0	none	regulatory T cell	Treg | regulatory T lymphocyte | regulatory T-cell | regulatory T-lymphocyte	0
celltype	CL:0000816	immature B cell	1	1	canonical	immature B cell	immature B lymphocyte | immature B-cell | immature B-lymphocyte | newly formed B cell	0
celltype	CL:0000817	pre-B cell	1	0	none	precursor B cell		0
celltype	CL:0000817	precursor B cell	1	1	canonical	precursor B cell		0
celltype	CL:0000818	transitional B cell	1	1	exact_synonym	transitional stage B cell	transitional B cell | transitional stage B lymphocyte | transitional stage B-cell | transitional stage B-lymphocyte	0
celltype	CL:0000819	B1 cell	1	1	exact_synonym	B-1 B cell	B-1 B lymphocyte | B-1 B-cell | B-1 B-lymphocyte | B-1 cell | B1 B cell | B1 B lymphocyte | B1 B-cell | B1 B-lymphocyte | B1 cell	0
celltype	CL:0000824	mature natural killer cell	1	1	canonical	mature natural killer cell	mature NK cell	0
celltype	CL:0000824	terminal mature natural killer cell	0	0	none	mature natural killer cell	mature NK cell	0
celltype	CL:0000826	non-progenitor B cell	0	0	none	pro-B cell	pro-B lymphocyte | pro-B-cell | pro-B-lymphocyte | progenitor B cell | progenitor B lymphocyte | progenitor B-cell | progenitor B-lymphocyte	0
celltype	CL:0000826	pre pro-B cell	0	0	none	pro-B cell	pro-B lymphocyte | pro-B-cell | pro-B-lymphocyte | progenitor B cell | progenitor B lymphocyte | progenitor B-cell | progenitor B-lymphocyte	0
celltype	CL:0000826	pro-B cell	1	1	canonical	pro-B cell	pro-B lymphocyte | pro-B-cell | pro-B-lymphocyte | progenitor B cell | progenitor B lymphocyte | progenitor B-cell | progenitor B-lymphocyte	0
celltype	CL:0000826	progenitor B cell	1	1	exact_synonym	pro-B cell	pro-B lymphocyte | pro-B-cell | pro-B-lymphocyte | progenitor B cell | progenitor B lymphocyte | progenitor B-cell | progenitor B-lymphocyte	0
celltype	CL:0000831	basophil/eosinophil/mast cell progenitor	0	0	none	mast cell progenitor	MCP	0
celltype	CL:0000831	megakaryocyte-erythroid-mast cell progenitor	0	0	none	mast cell progenitor	MCP	0
celltype	CL:0000836	promyelocyte	1	1	canonical	promyelocyte		0
celltype	CL:0000837	CD34-positive progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	HHIP+ adipose stem and progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	IFIT+ adipose stem and progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	SFRP4+ adipose stem and progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	adipose stem and progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	adipose stem and progenitor cell 1	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	adipose stem and progenitor cell 2	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	adipose stem and progenitor cell 3	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	adipose stem and progenitor cell 4	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	adult hepatobiliary hybrid progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	adult hepatobiliary hybrid progenitor cell pseudo state 3	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	adult hepatobiliary hybrid progenitor cell pseudo state 4	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	airway progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	alveolar progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	basal progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	bipotent progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	bud tip progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	committed nephron progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	damage-associated transient progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	dorsal telencephalic progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	endometrial epithelial stem/progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	epithelial basal progenitor cell population E0	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	fibroblast and adipogenic progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	foetal hepatobiliary hybrid progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	gastrointestinal progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	gliogenic progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	hematopoietic stem and progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	hematopoietic stem/progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	hepatobiliary hybrid progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	hepatobiliary hybrid progenitor cell pseudo state 1	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	hepatocyte-biased progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	immature CD34-positive hematopoietic stem/progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	immune progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	induced muscle stem/progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	induced muscle stem/progenitor cell cluster 0	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	induced muscle stem/progenitor cell cluster 1	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	induced muscle stem/progenitor cell cluster 2	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	induced nephron progenitor cell subpopulation 4C	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	interneuron progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	interstitial progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	intestinal stem/progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	kidney progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	limbal neural crest derived progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	limbal progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	luminal adaptive secretory precursor alveolar progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	luminal progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	lung progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	lung stem/progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	mammary progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	nephron progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	nephron progenitor cell subpopulation 4A	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	nephron progenitor cell subpopulation 4B	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	neurogenic progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	neuronal stem/progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	nucleus pulposus progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	nucleus pulposus progenitor cell subcluster 1	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	nucleus pulposus progenitor cell subcluster 2	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	nucleus pulposus progenitor cell subcluster 3	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	nucleus pulposus progenitor cell subcluster 4	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	progenitor cell	1	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	progenitor cell cluster P8	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	radial glial progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	sebaceous progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	secretory progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	stem-like/progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	stem/progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	stem/transit-amplifying/progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	telencephalic progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	tissue-resident vascular progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	transit amplifying and progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
celltype	CL:0000837	trophoblast progenitor cell	0	0	none	hematopoietic multipotent progenitor cell	MPP | hemopoietic progenitor cell	0
