comparison	jaccard
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.5
Global: same name in different papers	0.0
Global: same name in different papers	0.08333333333333333
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.04
Global: same name in different papers	0.125
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.2857142857142857
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.2
Global: same name in different papers	0.2
Global: same name in different papers	0.1
Global: same name in different papers	0.14285714285714285
Global: same name in different papers	1.0
Global: same name in different papers	0.1
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.043478260869565216
Global: same name in different papers	0.13333333333333333
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.3
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.16666666666666666
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.2
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.2857142857142857
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.2857142857142857
Global: same name in different papers	0.0
Global: same name in different papers	0.0
Global: same name in different papers	0.0
